,Latitude,Longitude,Depth,Root Mean Square,Magnitude,Day,Month,Year,Hours,Minutes,Seconds,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWW,Location Source_ISCGEM,Magnitude Source_NC,Magnitude Source_US
12315,-32.882,179.362,112.4,1.3400000000000003,1.9021075263969205,28,3,2008,6,39,47,0,0,0,1,0,0,0,0
12316,-7.819,-76.708,33.0,0.9,1.9021075263969205,5,6,1984,4,15,24,0,1,0,0,0,0,0,0
12317,-0.075,124.084,81.0,1.022469952000009,1.9315214116032136,7,2,1978,7,1,39,0,0,0,0,0,0,0,1
12318,9.962,93.96,39.5,0.98,1.8718021769015916,2,2,2005,1,30,22,0,0,0,1,0,0,0,0
12319,-6.38,155.476,112.4,1.0,1.88706964903238,13,6,1993,0,39,10,0,1,0,0,0,0,0,0
12320,-16.911,-172.965,10.0,0.92,1.8718021769015916,3,10,2009,7,16,59,0,0,0,1,0,0,0,0
12321,-35.1,-179.985,35.0,1.022469952000009,1.916922612182061,16,7,1972,4,21,38,0,1,0,0,0,1,0,0
12322,11.3267,122.1187,19.45,0.6999999999999997,1.8718021769015916,3,10,2014,8,5,44,0,0,1,0,0,0,0,1
12323,-22.314,-174.826,33.0,1.2,1.8718021769015916,23,11,1989,1,23,28,0,1,0,0,0,0,0,0
12324,-24.336,-66.99,112.4,1.02,1.88706964903238,25,3,1998,21,2,56,0,0,0,1,0,0,0,0
12325,-30.2689,-177.9791,47.0,0.89,1.9021075263969205,30,5,2016,7,14,19,0,0,0,0,1,0,0,1
12326,-6.384,131.044,65.0,1.022469952000009,1.9021075263969205,25,5,1966,8,29,3,0,1,0,0,0,1,0,0
12327,41.891,82.692,10.0,0.87,1.8718021769015916,15,3,1999,10,42,55,0,0,0,1,0,0,0,0
12328,6.703,126.166,63.2,1.01,1.88706964903238,9,12,2012,21,45,35,0,0,1,0,0,0,0,1
12329,10.542,146.095,10.5,0.93,1.9021075263969205,9,11,2011,21,52,20,0,0,0,0,1,0,0,1
12330,10.738,-87.043,9.0,1.25,1.9878743481543453,29,6,2004,7,1,31,0,0,0,1,0,0,0,0
12331,-6.0,146.629,68.5,1.0,1.9600947840472696,9,2,1996,17,33,54,0,1,0,0,0,0,0,0
12332,-5.042,153.961,112.4,1.022469952000009,1.9021075263969205,7,1,1968,9,56,41,0,1,0,0,0,1,0,0
12333,-43.598,172.621,6.6,1.022469952000009,1.88706964903238,22,2,2011,1,50,30,0,0,0,0,0,0,0,1
12334,51.587,-177.668,33.0,0.9,2.0281482472922856,20,3,1999,10,47,46,0,0,0,1,0,0,0,0
12335,12.554,144.257,79.0,1.022469952000009,1.9315214116032136,24,3,1974,4,21,6,0,0,0,0,0,0,0,1
12336,52.296,-168.856,33.0,1.0,1.9021075263969205,1,10,1985,15,54,51,0,1,0,0,0,0,0,0
12337,-15.127,-175.008,112.4,1.022469952000009,1.9021075263969205,17,1,1973,9,44,37,0,0,0,0,0,0,0,1
12338,-3.549,151.019,25.0,1.022469952000009,2.0149030205422647,16,4,1969,1,22,49,0,1,0,0,0,1,0,0
12339,54.513,163.189,20.0,1.022469952000009,1.9459101490553128,6,2,1970,0,11,48,0,1,0,0,0,1,0,0
12340,-12.091,166.499,97.0,1.022469952000009,1.916922612182061,23,1,1973,4,49,46,0,0,0,0,0,0,0,1
12341,33.602,141.128,46.0,1.022469952000009,1.9600947840472696,27,9,1974,3,10,8,1,0,0,0,0,0,0,1
12342,-5.54,151.86,33.0,1.1,1.9740810260220096,21,12,1983,23,32,12,0,1,0,0,0,0,1,0
12343,-15.449,-179.227,17.8,1.3,1.9459101490553128,11,6,1986,6,18,18,0,1,0,0,0,0,0,0
12344,-16.09,-177.456,112.4,1.2,1.8718021769015916,18,7,1992,6,57,11,0,1,0,0,0,0,0,0
12345,-16.298,167.586,15.0,1.022469952000009,1.9021075263969205,8,11,1969,1,41,41,0,1,0,0,0,1,0,0
12346,-52.824,140.228,10.0,1.19,1.88706964903238,6,2,2005,1,28,48,0,0,0,1,0,0,0,0
12347,-7.255,155.889,28.6,0.88,1.88706964903238,17,2,2007,7,47,50,0,0,0,1,0,0,0,0
12348,-1.595,-24.576,10.0,1.33,1.916922612182061,27,10,2000,9,10,5,0,0,0,1,0,0,0,0
12349,4.956,-78.144,50.0,1.022469952000009,2.0149030205422647,24,4,1973,21,30,10,1,0,0,0,0,0,0,1
12350,29.269,139.174,112.4,0.9,1.8718021769015916,14,2,1995,17,40,16,0,1,0,0,0,0,0,0
12351,-27.311,-176.807,16.0,0.87,1.9021075263969205,24,8,2012,4,43,48,0,0,0,0,1,0,0,1
12352,-26.7652,-114.4718,10.0,0.7,1.9315214116032136,6,9,2014,7,48,34,0,0,0,0,1,0,0,1
12353,-14.883,-174.953,19.5,1.2,1.9600947840472696,19,4,1991,11,25,35,0,1,0,0,0,0,0,0
12354,-0.438,124.189,84.8,1.08,1.8718021769015916,13,2,2007,19,22,15,0,0,1,0,0,0,0,1
12355,-17.434,167.81,10.0,1.21,1.916922612182061,13,1,2002,16,32,54,0,0,0,1,0,0,0,0
12356,-6.104,154.414,40.0,1.21,2.0014800002101243,15,5,2011,18,37,10,0,0,0,0,1,0,0,1
12357,-13.384,-111.298,10.0,1.12,1.8718021769015916,26,4,2011,10,43,8,0,0,0,1,0,0,0,0
12358,-6.712,129.074,10.0,0.96,1.9740810260220096,7,11,2008,16,4,23,0,0,0,1,0,0,0,1
12359,27.727,139.747,112.4,0.9,1.9878743481543453,26,6,1996,3,22,3,0,0,1,0,0,0,0,1
12360,51.5,159.29,33.0,1.0,1.8718021769015916,19,3,1994,1,24,44,0,1,0,0,0,0,0,0
12361,-59.657,-26.127,33.0,1.2,1.916922612182061,24,6,1987,13,28,0,0,1,0,0,0,0,0,0
12362,-2.505,138.929,53.6,1.2,1.916922612182061,23,8,1988,19,53,40,0,1,0,0,0,0,0,0
12363,-56.186,-144.471,10.0,1.27,1.9740810260220096,7,5,2001,0,33,24,0,0,1,0,0,0,0,1
12364,-13.265,167.208,112.4,0.86,1.8718021769015916,11,1,2011,9,16,10,0,0,1,0,0,0,0,1
12365,48.786,142.246,10.0,0.89,2.0281482472922856,4,8,2000,21,13,3,0,0,0,1,0,0,0,0
12366,-5.497,101.705,16.0,1.02,1.88706964903238,28,7,2009,8,43,45,0,0,0,1,0,0,0,1
12367,-1.472,-15.546,10.0,1.1,1.916922612182061,14,7,1989,15,43,18,0,1,0,0,0,0,0,0
12368,39.457,73.83,9.0,1.022469952000009,2.0281482472922856,11,8,1974,1,13,55,1,0,0,0,0,0,0,1
12369,46.024,150.26,91.2,0.91,1.916922612182061,10,9,1999,8,45,23,0,0,0,1,0,0,0,0
12370,-55.974,-27.538,47.6,1.0,1.9021075263969205,7,11,1990,19,5,28,0,1,0,0,0,0,0,0
12371,-33.053,-68.467,5.0,1.0,1.9740810260220096,26,1,1985,3,6,58,0,1,0,0,0,0,1,0
12372,-10.987,162.767,35.0,1.022469952000009,1.9021075263969205,5,8,1966,4,33,2,0,1,0,0,0,1,0,0
12373,-55.495,-27.079,15.0,1.022469952000009,1.9459101490553128,21,2,1966,0,22,29,0,1,0,0,0,1,0,0
12374,46.011,154.231,20.0,0.86,1.9600947840472696,25,10,2007,13,50,4,0,0,0,1,0,0,0,0
12375,-4.624,135.649,15.0,1.022469952000009,1.9021075263969205,1,11,1967,18,56,55,0,1,0,0,0,1,0,0
12376,40.234,138.984,28.0,1.0,1.88706964903238,26,5,1983,14,12,23,0,0,0,0,0,0,0,1
12377,38.358,73.176,112.4,1.022469952000009,1.9740810260220096,12,11,1972,17,56,54,0,1,0,0,0,1,0,0
12378,38.902,142.421,39.1,1.0,1.916922612182061,31,12,1992,7,26,6,0,1,0,0,0,0,0,0
12379,7.678,126.433,112.4,1.0,1.916922612182061,5,9,2006,4,53,2,0,0,1,0,0,0,0,1
12380,4.2,-84.12,33.0,1.0,1.8718021769015916,29,2,1996,16,58,44,0,1,0,0,0,0,0,0
12381,-27.83,-176.628,35.0,1.32,1.9021075263969205,6,12,2008,6,21,48,0,0,0,1,0,0,0,1
12382,23.77,-45.102,10.0,0.88,1.8718021769015916,23,6,1998,10,58,42,0,0,0,1,0,0,0,0
12383,49.625,155.944,48.0,1.022469952000009,1.8718021769015916,16,9,1974,21,55,51,0,0,0,0,0,0,0,1
12384,11.111,-87.81,30.1,0.97,1.8718021769015916,18,11,2006,10,5,44,0,0,1,0,0,0,0,1
12385,9.507,126.415,35.0,1.022469952000009,1.9878743481543453,5,3,1968,18,16,38,0,1,0,0,0,1,0,0
12386,-48.8526,164.4453,21.0,1.11,1.9021075263969205,1,12,2014,13,4,24,0,0,0,0,1,0,0,1
12387,51.235,-178.254,23.3,0.93,1.916922612182061,5,8,2005,0,56,54,0,0,0,1,0,0,0,0
12388,42.946,72.764,33.0,1.02,1.8718021769015916,22,5,2003,18,11,57,0,0,0,1,0,0,0,0
12389,1.172,126.154,45.0,1.022469952000009,1.8718021769015916,11,8,1971,4,53,20,0,1,0,0,0,1,0,0
12390,38.365,22.405,75.0,1.022469952000009,2.0281482472922856,31,3,1965,9,47,31,0,1,0,0,0,1,0,0
12391,-20.6403,-70.7332,10.0,0.83,1.8718021769015916,3,4,2014,3,11,14,0,0,0,0,0,0,0,1
12392,-32.9625,-178.2218,10.0,1.12,1.8718021769015916,5,3,2016,18,45,30,0,0,0,0,0,0,0,1
12393,-10.246,161.315,79.6,0.82,1.9021075263969205,30,3,2005,12,0,35,0,0,0,1,0,0,0,0
12394,-23.089,170.312,29.4,1.1,1.8718021769015916,16,5,1995,20,53,50,0,0,0,0,0,0,0,1
12395,18.061,120.679,30.0,1.022469952000009,1.8718021769015916,29,4,1971,0,46,45,0,1,0,0,0,1,0,0
12396,-54.997,-1.022,10.0,0.7,1.8718021769015916,15,3,1983,16,56,16,0,0,0,0,0,0,0,1
12397,33.685,137.403,112.4,0.9,1.88706964903238,18,10,1996,16,44,48,0,0,1,0,0,0,0,1
12398,-13.059,166.129,33.0,1.022469952000009,1.9740810260220096,27,10,1980,13,4,55,1,0,0,0,0,0,0,1
12399,-4.964,102.104,33.0,1.06,1.9740810260220096,22,9,2000,18,22,3,0,0,0,1,0,0,0,0
12400,-16.636,-177.476,33.0,1.2,2.0281482472922856,17,9,1983,12,11,43,0,1,0,0,0,0,1,0
12401,46.245,13.652,10.0,1.23,1.88706964903238,12,4,1998,10,55,33,0,0,0,1,0,0,0,0
12402,-4.882,102.198,33.0,1.022469952000009,2.0281482472922856,1,10,1975,3,29,59,1,0,0,0,0,0,0,1
12403,37.505,22.067,20.0,1.022469952000009,1.9600947840472696,5,4,1965,3,12,53,0,1,0,0,0,1,0,0
12404,-2.767,139.126,33.0,1.1,1.9315214116032136,29,6,1996,4,46,28,0,0,0,1,0,0,0,0
12405,-10.989,163.268,30.2,1.2,1.8718021769015916,17,10,1993,3,18,23,0,1,0,0,0,0,0,0
12406,-13.342,166.392,40.0,1.022469952000009,1.9021075263969205,28,10,1971,14,20,32,0,1,0,0,0,1,0,0
12407,-1.337,-14.653,10.0,0.97,1.88706964903238,14,8,2011,1,29,39,0,0,1,0,0,0,0,1
12408,-31.519,-69.2,112.4,0.94,1.9878743481543453,24,9,2002,3,57,22,0,0,0,1,0,0,0,0
12409,-9.991,153.815,33.0,1.3,1.916922612182061,20,3,1988,10,41,51,0,1,0,0,0,0,0,0
12410,-39.698,174.168,112.4,1.2,1.916922612182061,19,9,1995,22,52,23,0,0,1,0,0,0,0,1
12411,39.528,21.267,25.0,1.022469952000009,1.9740810260220096,1,5,1967,7,9,3,0,1,0,0,0,1,0,0
12412,51.552,-174.366,36.0,0.94,1.9600947840472696,2,11,2008,13,48,43,0,0,0,1,0,0,0,1
12413,-2.914,142.361,33.0,0.91,1.9021075263969205,1,6,2003,9,7,2,0,0,1,0,0,0,0,1
12414,-0.596,-19.863,10.0,1.3400000000000003,1.9021075263969205,24,1,2001,5,34,32,0,0,0,1,0,0,0,0
12415,-24.877,-112.122,33.0,1.022469952000009,1.9315214116032136,16,12,1974,7,53,57,1,0,0,0,0,0,0,1
12416,39.8244,143.5871,10.0,0.75,1.9740810260220096,20,2,2015,4,25,23,0,0,0,0,1,0,0,1
12417,-56.38,-25.661,38.0,1.022469952000009,1.9315214116032136,14,9,1977,14,51,4,1,0,0,0,0,0,0,1
12418,15.417,-94.698,19.2,1.1,2.0149030205422647,30,9,1993,18,27,51,0,1,0,0,0,0,0,0
12419,-6.507,130.712,81.5,1.2,1.8718021769015916,17,4,1982,18,45,59,0,0,0,0,0,0,0,1
12420,1.734,127.282,112.4,1.022469952000009,1.88706964903238,8,12,1969,5,4,22,0,1,0,0,0,1,0,0
12421,-6.029,149.706,56.0,1.22,2.028148247292285,7,7,2013,20,30,7,0,0,0,0,1,0,0,1
12422,-0.883,127.582,18.9,1.1,1.9878743481543453,2,8,1992,5,50,12,0,0,1,0,0,0,0,1
12423,-53.159,159.651,10.0,1.08,1.9459101490553128,26,2,2004,22,58,41,0,0,1,0,0,0,0,1
12424,13.947,124.53,38.6,1.02,1.8718021769015916,19,12,2003,13,5,31,0,0,0,1,0,0,0,0
12425,-61.865,161.283,10.0,1.0,1.8718021769015916,9,5,1983,13,45,28,0,0,0,0,0,0,0,1
12426,43.44,139.032,31.0,1.022469952000009,1.88706964903238,22,5,1978,7,31,58,0,0,0,0,0,0,0,1
12427,-6.05,150.013,34.9,1.05,1.88706964903238,6,2,2006,3,4,4,0,0,1,0,0,0,0,1
12428,40.96,143.129,29.0,1.022469952000009,1.9740810260220096,10,10,1974,6,48,14,1,0,0,0,0,0,0,1
12429,2.445,126.612,33.0,1.1,1.88706964903238,10,2,1989,19,56,54,0,1,0,0,0,0,0,0
12430,38.009,72.695,112.4,0.9,1.8718021769015916,7,3,1982,12,24,2,0,0,0,0,0,0,0,1
12431,-56.586,-142.292,10.0,1.3400000000000003,2.0014800002101243,30,10,2010,15,18,33,0,0,0,1,0,0,0,1
12432,0.778,-26.038,10.0,1.19,1.8718021769015916,26,7,2000,5,37,42,0,0,0,1,0,0,0,0
12433,13.755,119.939,33.0,0.84,1.9740810260220096,9,10,2003,22,19,14,0,0,1,0,0,0,0,1
12434,-54.72,143.787,10.0,0.92,1.9021075263969205,17,7,2004,12,17,53,0,0,0,1,0,0,0,0
12435,37.5296667,-118.8171667,2.934,0.6999999999999997,1.8718021769015916,15,5,1999,13,22,11,0,1,0,0,0,0,1,0
12436,16.333,-98.216,33.0,1.16,2.0281482472922856,19,7,1997,14,22,9,0,0,1,0,0,0,0,1
12437,-55.2852,-31.8766,10.0,0.79,2.0281482472922856,19,8,2016,7,32,23,0,0,0,0,1,0,0,1
12438,18.2012,88.0376,47.23,0.6999999999999997,1.9459101490553128,21,5,2014,16,21,54,0,0,0,0,1,0,0,1
12439,-58.7,-25.514,33.0,0.9,1.88706964903238,26,12,1984,9,37,59,0,1,0,0,0,0,0,0
12440,59.571,-142.807,15.0,1.022469952000009,1.9315214116032136,19,4,1970,1,15,48,0,1,0,0,0,1,0,0
12441,51.604,151.009,112.4,1.022469952000009,2.0281482472922856,29,1,1971,21,58,5,0,1,0,0,0,1,0,0
12442,2.301,128.009,53.7,1.2,2.0014800002101243,27,2,1989,23,39,11,0,1,0,0,0,0,0,0
12443,13.493,121.527,25.3,0.96,1.916922612182061,20,10,2006,17,27,3,0,0,1,0,0,0,0,1
12444,-17.584,-178.495,112.4,1.1,1.9600947840472696,19,1,1994,16,26,48,0,1,0,0,0,0,0,0
12445,-27.992,-176.792,33.0,0.88,1.916922612182061,25,12,1999,18,38,51,0,0,0,1,0,0,0,0
12446,-22.836,178.933,112.4,1.05,1.9459101490553128,8,9,2002,13,15,56,0,0,1,0,0,0,0,1
12447,-33.126,-68.719,25.0,0.81,1.88706964903238,5,8,2006,14,3,44,0,0,0,1,0,0,0,0
12448,-17.72,-178.594,112.4,0.86,1.9021075263969205,27,2,2005,4,54,51,0,0,0,1,0,0,0,0
12449,-6.188,154.832,56.2,1.0,1.8718021769015916,15,4,1996,14,55,33,0,0,0,1,0,0,0,0
12450,-4.623,-106.044,10.0,1.05,1.8718021769015916,20,10,2000,19,47,24,0,0,0,1,0,0,0,0
12451,-14.188,166.459,10.0,1.13,1.9315214116032136,4,2,2011,14,20,55,0,0,0,1,0,0,0,0
12452,55.617,161.686,55.0,0.76,1.9021075263969205,17,8,2006,11,11,36,0,0,1,0,0,0,0,1
12453,27.8519,141.9442,35.0,0.85,1.9021075263969205,4,10,2016,14,0,47,0,0,0,0,1,0,0,1
12454,-34.121,-112.516,10.0,0.98,1.9021075263969205,27,2,2004,6,14,33,0,0,1,0,0,0,0,1
12455,53.92,-133.61,20.0,1.022469952000009,1.9740810260220096,17,2,2001,20,11,30,0,0,0,1,0,0,0,0
12456,-59.6293,-26.5027,50.11,0.88,1.9021075263969205,20,6,2015,5,32,9,0,0,0,0,1,0,0,1
12457,4.2077,90.0652,10.01,0.78,1.9021075263969205,16,11,2013,10,26,43,0,0,1,0,0,0,0,1
12458,-34.558,179.791,33.0,0.96,1.88706964903238,11,11,1998,23,20,47,0,0,0,1,0,0,0,0
12459,-7.422,128.578,112.4,1.022469952000009,1.9021075263969205,29,1,1974,18,57,13,0,0,0,0,0,0,0,1
12460,-27.262,-176.51,33.0,1.2,1.9021075263969205,21,10,1986,6,50,51,0,1,0,0,0,0,0,0
12461,-43.273,171.611,10.0,1.3400000000000003,1.9459101490553128,19,6,1994,13,43,51,0,0,1,0,0,0,0,1
12462,0.425,125.891,15.9,1.2,2.0281482472922856,9,12,1993,11,38,28,0,1,0,0,0,0,0,0
12463,-8.085,118.259,12.0,1.02,1.9315214116032136,8,5,2010,3,22,10,0,0,0,1,0,0,0,0
12464,3.502,126.846,33.0,1.022469952000009,1.916922612182061,23,12,1979,8,33,59,0,0,0,0,0,0,0,1
12465,44.679,150.221,33.0,1.0,1.9021075263969205,18,8,1994,4,21,52,0,1,0,0,0,0,0,0
12466,59.42,-137.118,10.0,0.88,1.9021075263969205,9,1,2007,15,49,33,0,0,0,1,0,0,0,0
12467,-6.069,129.569,112.4,1.022469952000009,2.028148247292285,8,8,1969,20,44,20,0,1,0,0,0,1,0,0
12468,-5.119,123.107,0.9,1.03,1.88706964903238,17,3,2006,14,21,35,0,0,0,1,0,0,0,0
12469,-11.062,163.386,25.3,1.1,2.0281482472922856,6,3,1993,16,26,57,0,1,0,0,0,0,0,0
12470,0.769,122.621,70.0,1.022469952000009,1.9600947840472696,27,5,1975,10,18,36,0,0,0,0,0,0,0,1
12471,-15.043,-172.636,46.7,1.022469952000009,1.88706964903238,7,11,1967,3,49,20,0,1,0,0,0,1,0,0
12472,17.675,145.401,112.4,0.85,1.9315214116032136,15,2,2000,2,5,1,0,0,1,0,0,0,0,1
12473,-22.427,-175.162,66.6,1.0,1.9021075263969205,31,3,1995,16,39,57,0,1,0,0,0,0,0,0
12474,-29.026,-176.676,10.0,1.02,1.9021075263969205,22,8,2011,9,38,37,0,0,0,1,0,0,0,0
12475,-20.5124,-70.9226,6.0,1.34,1.88706964903238,8,4,2014,10,14,32,0,0,0,0,1,0,0,1
12476,-3.747,151.613,10.0,1.2,1.9021075263969205,28,10,1985,6,37,18,0,1,0,0,0,0,0,0
12477,-6.88,129.463,112.4,1.022469952000009,2.0149030205422647,29,10,1974,3,14,15,0,0,0,0,0,0,0,1
12478,19.354,122.157,30.4,1.3400000000000003,1.8718021769015916,4,10,2010,1,38,29,0,0,1,0,0,0,0,1
12479,-48.93,123.518,10.0,1.022469952000009,1.9315214116032136,15,11,1972,16,19,29,0,1,0,0,0,1,0,0
12480,43.519,-127.169,10.0,1.13,1.9315214116032136,9,7,2002,18,40,36,0,0,1,0,0,0,0,1
12481,57.527,-149.111,10.0,0.79,1.8718021769015916,23,1,2000,8,42,24,0,0,0,1,0,0,0,0
12482,28.657,129.38,48.4,1.0,1.8718021769015916,30,7,1995,11,51,17,0,0,0,0,0,0,0,1
12483,24.323,94.793,99.0,0.8,1.8718021769015916,11,8,2009,21,43,48,0,0,1,0,0,0,0,1
12484,34.791,32.939,33.0,1.17,1.88706964903238,11,8,1999,4,27,55,0,0,0,1,0,0,0,0
12485,52.007,-179.972,112.4,0.8,1.9740810260220096,29,4,2007,12,41,57,0,0,1,0,0,0,0,1
12486,-53.23,159.213,33.0,1.022469952000009,1.8718021769015916,19,3,1973,6,42,26,0,0,0,0,0,0,0,1
12487,-22.313,-179.017,112.4,0.81,1.8718021769015916,27,1,1999,3,37,47,0,0,0,1,0,0,0,0
12488,36.428,141.008,31.0,0.74,1.9459101490553128,3,4,2004,23,2,1,0,0,0,1,0,0,0,0
12489,46.086,154.1,10.0,0.84,1.9459101490553128,15,11,2006,11,28,38,0,0,0,0,0,0,0,1
12490,48.117,-71.183,28.9,1.022469952000009,1.9315214116032136,25,11,1988,23,46,4,0,1,0,0,0,0,0,0
12491,-55.486,160.161,10.0,1.2,1.9600947840472696,27,6,1982,16,17,13,1,0,0,0,0,0,0,1
12492,54.294,162.8129,30.0,0.71,2.0014800002101243,20,3,2016,22,50,20,0,0,0,0,1,0,0,1
12493,6.422,95.456,112.4,0.98,1.9021075263969205,9,9,2000,6,1,53,0,0,0,1,0,0,0,0
12494,-15.5,-173.215,33.0,1.2,1.88706964903238,10,12,1987,9,24,46,0,1,0,0,0,0,0,0
12495,11.604,43.014,10.0,1.1,1.88706964903238,24,4,1994,2,57,11,0,1,0,0,0,0,0,0
12496,36.695,142.244,35.0,1.02,1.9021075263969205,11,3,2011,11,44,28,0,0,0,0,0,0,0,1
12497,3.722,122.431,112.4,0.9,1.9021075263969205,7,2,1996,21,27,47,0,0,0,0,0,0,0,1
12498,19.083,121.187,33.0,1.06,1.8718021769015916,10,12,2000,13,30,35,0,0,0,1,0,0,0,0
12499,16.01,-96.591,18.0,1.022469952000009,2.0281482472922856,29,11,1978,19,52,48,1,0,0,0,0,0,0,1
12500,-17.616,-174.414,112.4,1.1,1.9878743481543453,11,6,1982,0,38,10,0,0,0,0,0,0,0,1
12501,-6.487,147.144,29.3,1.0,1.9600947840472696,18,12,1992,3,14,4,0,1,0,0,0,0,0,0
12502,1.679,127.2,102.2,1.0,1.88706964903238,25,12,1989,19,50,19,0,1,0,0,0,0,0,0
12503,-8.689,157.253,10.0,0.76,1.9021075263969205,28,8,2004,17,0,58,0,0,1,0,0,0,0,1
12504,51.526,-174.67,33.0,1.1,1.9021075263969205,11,5,1986,22,48,46,0,1,0,0,0,0,0,0
12505,5.489,94.392,48.8,0.84,1.9315214116032136,5,1,2005,14,54,5,0,0,0,1,0,0,0,0
12506,-21.023,-175.846,112.4,1.022469952000009,1.8718021769015916,27,8,1979,3,9,17,0,0,0,0,0,0,0,1
12507,17.333,120.908,33.0,0.94,1.8718021769015916,12,1,2001,19,18,26,0,0,0,1,0,0,0,0
12508,-0.869,137.346,33.0,1.1,1.9740810260220096,24,2,1996,15,52,59,0,0,1,0,0,0,0,1
12509,-0.239,-17.932,10.0,1.03,1.9600947840472696,29,3,1998,7,14,59,0,0,0,1,0,0,0,0
12510,-4.003,135.023,10.0,1.01,2.0281482472922856,7,2,2004,2,42,35,0,0,1,0,0,0,0,1
12511,-56.622,-26.552,106.6,0.9,1.9600947840472696,24,8,1992,19,40,35,0,1,0,0,0,0,0,0
12512,-22.633,-68.276,112.4,0.84,1.8718021769015916,23,8,2000,16,15,32,0,0,0,1,0,0,0,0
12513,-25.015,-13.715,10.0,1.29,1.8718021769015916,23,8,2004,0,57,14,0,0,1,0,0,0,0,1
12514,-46.048,35.057,10.0,1.07,2.0014800002101243,27,1,2003,17,56,26,0,0,0,1,0,0,0,0
12515,-48.733,164.672,10.0,1.02,1.88706964903238,18,3,2010,6,28,50,0,0,0,1,0,0,0,0
12516,2.973,128.354,33.0,1.0,1.88706964903238,6,7,1996,5,3,34,0,0,1,0,0,0,0,1
12517,38.43,74.363,112.4,0.9,1.9021075263969205,17,5,1990,13,21,7,0,1,0,0,0,0,0,0
12518,39.626,143.357,27.5,1.022469952000009,1.9021075263969205,25,9,1965,14,53,34,0,1,0,0,0,1,0,0
12519,20.565,121.188,36.0,1.022469952000009,1.8718021769015916,18,11,1974,18,3,3,0,0,0,0,0,0,0,1
12520,50.731,160.159,8.0,0.6999999999999997,1.9315214116032136,24,3,2013,4,18,34,0,0,0,0,1,0,0,1
12521,40.408,-125.6465,8.126,0.6999999999999997,1.8961194845522975,20,12,1983,10,41,2,0,0,0,0,0,0,1,0
12522,-15.88,168.46,33.0,1.022469952000009,1.8718021769015916,10,8,1994,14,6,53,0,0,0,1,0,0,0,0
12523,27.511,128.46,46.9,1.0,1.88706964903238,15,1,1995,2,40,19,0,1,0,0,0,0,0,0
12524,-6.815,146.41,10.0,0.9,1.9459101490553128,5,6,2001,15,13,58,0,0,0,1,0,0,0,0
12525,47.204,154.109,24.5,0.9,1.9315214116032136,16,5,1986,16,51,12,0,1,0,0,0,0,0,0
12526,33.494,57.191,33.0,1.022469952000009,1.9315214116032136,12,1,1980,15,31,42,1,0,0,0,0,0,0,1
12527,-27.781,-176.54,10.0,0.9,1.88706964903238,26,2,2004,13,35,16,0,0,0,1,0,0,0,0
12528,-33.451,-178.828,20.0,1.022469952000009,1.9600947840472696,22,7,1967,3,58,1,0,1,0,0,0,1,0,0
12529,51.573,176.075,19.0,1.022469952000009,1.88706964903238,30,1,1981,14,49,22,0,0,0,0,0,0,0,1
12530,-22.83,170.124,33.0,1.0,1.916922612182061,22,5,1995,3,49,57,1,0,0,0,0,0,0,1
12531,-6.533,155.011,58.0,1.022469952000009,1.9315214116032136,12,8,1977,0,7,52,0,0,0,0,0,0,0,1
12532,-22.572,-68.571,112.2,1.0,1.916922612182061,14,11,1993,1,59,20,0,0,1,0,0,0,0,1
12533,0.971,-27.794,10.0,1.1,1.8718021769015916,2,5,1993,15,11,55,0,1,0,0,0,0,0,0
12534,-22.867,171.652,44.0,1.022469952000009,1.88706964903238,4,9,1979,21,3,7,1,0,0,0,0,0,0,1
12535,-21.617,169.627,39.5,1.1,1.9740810260220096,29,7,1981,1,11,13,1,0,0,0,0,0,0,1
12536,-42.1762,173.6227,13.99,1.1,1.9600947840472696,13,11,2016,11,52,45,0,0,0,0,1,0,0,1
12537,-19.925,-177.718,112.4,0.96,1.9021075263969205,23,8,2007,11,34,25,0,0,0,1,0,0,0,0
12538,-33.194,-69.459,14.0,1.022469952000009,1.88706964903238,14,1,1980,21,51,2,0,0,0,0,0,0,0,1
12539,-33.821,-72.132,35.0,0.79,1.8718021769015916,27,2,2010,7,34,31,0,0,0,0,0,0,0,1
12540,17.042,-61.885,79.4,1.022469952000009,1.88706964903238,13,11,1966,2,51,54,0,1,0,0,0,1,0,0
12541,-15.186,-173.284,10.0,1.0,1.9315214116032136,9,10,2004,15,44,24,0,0,1,0,0,0,0,1
12542,-6.242,146.059,111.0,1.022469952000009,1.916922612182061,20,9,1974,21,20,12,0,0,0,0,0,0,0,1
12543,54.952,165.659,33.0,1.08,1.9021075263969205,27,11,1999,23,12,30,0,0,0,1,0,0,0,0
12544,3.242,128.201,92.0,1.022469952000009,1.8718021769015916,5,7,1976,13,48,39,0,0,0,0,0,0,0,1
12545,13.367,120.444,10.0,0.94,1.8718021769015916,1,10,2008,18,4,24,0,0,0,1,0,0,0,1
12546,13.382,51.456,10.0,1.0,1.8718021769015916,14,9,1990,20,40,18,0,1,0,0,0,0,0,0
12547,42.1989,133.6656,112.4,0.74,1.9021075263969205,2,9,2013,2,51,13,0,0,0,0,1,0,0,1
12548,49.83,78.125,0.0,0.9,1.88706964903238,6,5,1987,4,2,6,0,0,0,0,0,0,0,1
